Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2018-09-26 14:00:00,False,3.5%,0.5%,-1.6%,3.0
2018-08-23 14:00:00,False,-1.7%,2.2%,-2.4%,-3.9
2018-07-25 14:00:00,False,-5.3%,-2.8%,3.9%,-2.5
2018-06-25 14:00:00,False,6.7%,1.5%,-3.7%,5.2
2018-05-23 14:00:00,False,-1.5%,-2.0%,2.0%,0.5
2018-04-24 14:00:00,False,4.0%,1.9%,3.6%,2.1
2018-03-23 14:00:00,False,-0.6%,4.4%,-4.7%,-5.0
2018-02-26 15:00:00,False,-7.8%,3.2%,-7.6%,-11.0
2018-01-25 15:00:00,False,-9.3%,-7.9%,15.0%,-1.4
2017-12-22 15:00:00,False,17.5%,-4.7%,-1.7%,22.2
2017-11-27 15:00:00,False,6.2%,-6.0%,14.2%,12.2
2017-10-25 14:00:00,False,18.9%,-0.9%,-3.6%,19.8
2017-09-26 14:00:00,False,-3.4%,3.3%,-5.5%,-6.7
2017-08-23 14:00:00,False,-9.4%,0.3%,1.9%,-9.7
2017-07-26 14:00:00,False,0.8%,1.4%,4.9%,-0.6
2017-06-23 14:00:00,False,2.9%,5.4%,-7.9%,-2.5
2017-05-23 14:00:00,False,-11.4%,-1.5%,5.8%,-9.9
2017-04-25 14:00:00,False,5.8%,-0.8%,0.3%,6.6
2017-03-23 14:00:00,False,6.1%,0.7%,5.3%,5.4
2017-02-24 15:00:00,False,3.7%,6.3%,-7.0%,-2.6
2017-01-26 15:00:00,False,-10.4%,-1.0%,4.7%,-9.4
